Unnamed: 0,App,Category,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Rating_normalized,Reviews_normalized,Size_normalized,Installs_normalized,Price_normalized,Current Ver_normalized,Android Ver_normalized,Weighted_Rating,Log_Installs,Category_Avg_Rating,PC1,PC2,PC1_Category,Installs,Installs_Category,average_rating_all,average_rating_sports
,,,,,,,,,,,,,,,,,,,,-0.7369589324821123,-1.2090292878566768,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0683560578955738,-0.015881421159922297,2.0,1000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,5.455019175694197,-0.6273711451560801,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.46854012470373424,1.6867807227178098,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.1706811332725584,-1.029683735681832,1.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.1475043291971274,2.6040420349363425,1.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.7090752913741725,0.5047056761331257,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5515388007536518,1.0525899227485886,2.0,500000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.3710072218766391,-0.8191310162373345,1.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7191647290755036,-1.2948760594077542,2.0,500000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,3.975354965770758,0.625339934789417,0.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.7861800519248693,1.0623374787911495,1.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.058879120512286054,1.7774344354680855,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.5419578386258967,-1.2269733710074127,1.0,500000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5736262692683582,-0.8001687041165204,2.0,1000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,2.238378327721635,-1.006669802586548,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.4688794394989524,-1.291537182930775,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,3.2343987470044073,-2.255761883016326,0.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.756864454753926,0.3663209260713041,1.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.2296113169030034,-1.1122572467467184,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.28176444834501213,0.23281994140588227,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.36966228370970877,-0.2146377515901066,1.0,1000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.0110024097437487,-1.670837135580216,1.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.5043613216347371,-0.6233525278922987,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.2996288512465469,1.1543238270602652,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.18524511608402083,2.6320418602877402,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.357902506328138,0.9277107844495552,2.0,10000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5476834654241732,-0.9085472031560833,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,5.9475778475995345,-0.4931071938876508,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.4877539271389077,-0.6602700104521211,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.9890732559785576,-0.22259993712864304,1.0,10000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.7274624877736885,-0.8322982344448155,1.0,500000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7337828847395862,-1.2750277831014025,2.0,1000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8904713501764867,-0.022928932549063006,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.6754581706120147,0.3357236604912157,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0018086830807513,0.09977800524687173,2.0,50000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5396927419901157,0.5382586192185319,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.842471669317506,-0.2951837465128317,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.33544859062836874,-0.5514913153200726,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0595030434019959,0.28907868095615136,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9996632450230086,-1.277046942730531,2.0,1000.0,1,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5415622891293645,0.5383023763669652,2.0,5000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9495365136873456,-0.07936398553863887,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7793908491968861,0.42975465650023453,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.19194818773425545,1.0659376697295195,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.996776076345635,-0.7262187471319916,2.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8893229701795642,0.008809627240411474,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.2157762812018908,-0.09333311603131625,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.05734658966452872,0.5956308091149067,1.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.11310608793768301,1.5271884088005303,1.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8527661479265141,-1.0580381889284054,2.0,10000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.858878199143166,0.04322515563768969,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9305457333912878,-0.052546081131271946,2.0,10000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0140270039119321,-0.175437783129613,2.0,1000.0,1,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0245921257175228,-2.418386609651615,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.6238602330105227,0.4123996257555362,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.8779035447712921,0.008078228364062433,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5414931688258416,0.538302332633433,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9812304581371991,-0.1294674261707529,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.857269677751738,-2.1646047503932007,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.980883771576582,-0.12547362581658159,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.6257594053534214,1.4465836367938358,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7869407683212057,-1.509418565300504,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9889341463149451,-2.3645896772104225,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8966823890745017,-1.1234287870572162,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.062326385820914,-0.248473053345083,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0417381556125653,-0.21774728847324468,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.6992172646745806,-1.9263567185458503,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0171253113497374,-1.5815652116388954,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0595869977672363,-0.24464042035090247,2.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.930028213972725,-1.4510496391898762,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5465745074012556,-1.6957739964203937,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7832556701243787,-0.71309908050732,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.802666293811348,0.14355365646597015,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9132412519594443,-2.2491595521643086,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0114431365411807,-0.17160505173498466,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9613523988446107,-2.322226872170941,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0119289556466577,-0.20488327526421296,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0130546046386277,-1.0224410621129851,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0275757066255289,-0.21634454336807202,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0242513598822278,0.5893575159713387,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,2.0656803928257785,-1.1033170980273832,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,2.6918856085882648,1.5625262304610879,0.0,1000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5413637645955426,0.5382490329375825,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.895950282316568,0.0013047414084582003,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9471713009396687,0.3137407449328603,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8662703554110143,0.047468654453347366,2.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9374671994958766,-0.06015721648666675,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5113670291615581,-0.5444855628802553,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0699675132508144,-0.26000324811990616,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8729337054203951,0.03586333607537268,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.777419894761172,0.18199842435734379,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9069488591524364,-2.24156930591196,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.29847716806056696,-0.7003076560561351,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5990935917856502,0.4510149942204866,2.0,1000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.777419894761172,0.18199842435734379,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9579115182456985,-2.3184159701503053,2.0,500000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7000100676828305,0.29723587892145986,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0494500528180541,-0.22925615134300628,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5484539130403125,0.5279044370694774,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5626265066920163,1.5843296341773638,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0344512463423996,-0.5016976792965727,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9053423381920073,-0.014048068210963594,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5984817985639503,0.45103589425691554,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9631523946701391,-0.09856977605282324,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7001056971165937,0.2970762859686357,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9248724924621116,-0.04092949273135014,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.06226254356471413,1.4503097385045556,1.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7519869101592457,0.22043243062908446,2.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9802011846318925,-0.7262718085894457,2.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0433588773517282,-1.0729179067507786,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8101058505908442,1.4544275031881386,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.3176723048901098,-1.3498253690983602,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.08789592342174271,0.2318119229193481,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.6699551175986901,0.4950586312612403,2.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.03945725952211303,1.29658434930332,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9724661998132773,0.10553361790083095,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9970513016158202,-0.15237846505151081,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.36863496398337187,-1.4266720333367056,2.0,500000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.3063775804664636,0.7780556135119292,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.22414822244049137,0.1145507938743616,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7009395001586457,0.29730032837204323,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0305923683740392,-0.20244880628768497,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0063253962164487,-0.16390762662163064,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9784242814844111,-0.12163017216249947,2.0,10.0,1,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8537534087187124,0.06669642740888795,2.0,10000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.946146657523402,-0.6581049609397128,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9764197282026745,-0.6909453505113482,2.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.031680620476912,-0.2023416820935953,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0391542882418145,-0.2139145570786163,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7263017149849834,0.2588449901952411,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.072542740583625,-0.26383598498122596,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7772246691714811,0.18198765727101934,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7010950208415722,0.2973004267724912,2.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0046358750732733,-2.38753272214881,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0053042391776805,-0.49136252723662693,2.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0289776383858678,-0.19854095675659664,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0182054149284552,-0.1833273867227251,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.6992569695813451,-1.926346049859974,2.0,1000.0,1,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8280668579138243,-1.2932558781671648,2.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0292125688823228,-0.19851952098439563,2.0,100.0,1,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0179112609608705,-0.18322113719928396,2.0,50000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8276711644768063,0.10500230011627909,2.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9136389492135557,-1.4239959303549146,2.0,50000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9815489946887184,-0.17904114129400842,2.0,100.0,1,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0782262710228074,-0.2754312797429273,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.6499768410653836,0.3741469926103883,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9803975523925516,-0.1793505331844283,2.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.069763647623183,-0.2600140206729222,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0146208537925148,-1.577711142872514,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.997908744575001,-0.999348655572326,2.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0514104709510648,1.4035032882251348,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.07695503191245,0.7976778553425933,2.0,1000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8535892479978454,0.06669632354174848,2.0,500000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5415622891293645,0.5383023763669652,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.896091100555409,-0.6085346726294976,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9952496563182268,-2.3760568493411576,2.0,1000.0,1,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.6992536706372141,-1.926388626203032,2.0,10000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0265821777027404,0.8864111598096202,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.3282447463081621,1.803391925938728,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5401199918097438,0.5381418103430451,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7351846846293842,1.0390301233960881,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9478874198862192,-0.07550937556979376,2.0,500000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.7033269635600696,2.231367998532216,1.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9241022420685963,-0.0858286889471248,2.0,1000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7519782701213052,0.22043242516239292,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5317086791551893,0.5379661913466238,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,2.061545075285879,0.02007319096301888,1.0,500000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.072542740583625,-0.26383598498122596,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.20069165742675596,0.25512127334976126,1.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0240812771568606,-1.0377715503561744,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.28238570541421976,-0.9064549685673874,1.0,1000000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7169436907251675,-0.18581544196179128,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8518424146394297,-1.8876431929631652,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,3.235668910166196,-0.8241736671615465,0.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.3733071773557891,-1.0007183343238146,1.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5855215955604179,-1.0686398106680397,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7858358072926716,0.8290261958167583,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.41407739181889897,-0.8308384668365295,2.0,5000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.2265967612314251,-0.8626855529669267,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5396530370833513,0.5382479505326554,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.9555639433779929,1.0928830657636244,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.3812950555498406,1.8458451124201625,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8010234681408116,-2.08008205308017,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5415778411976573,0.5383023862070101,2.0,10000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.0131405752870122,-0.17544898755126168,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5141927930072827,-0.5441431809277263,2.0,10000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.019772327300721024,1.0115724012204936,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.15658061509737956,1.0434081372466626,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.11460038349116773,-0.6964259196403246,1.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.3447170502937484,0.8353656709568543,2.0,10000.0,2,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8247087539400153,-0.2836154532095063,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.3186239275254173,0.873809903112456,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8560540006483035,0.0628315860894905,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.8536359434704847,0.06668570952278745,2.0,1000.0,1,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.939042224577284,-0.06407573470363155,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-1.036768945404885,-0.21002848225460505,2.0,50000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.5392162831089433,0.5381305949880133,2.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.9668509834401495,-0.6503092373399426,1.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.2537972723632542,1.5035813553049,2.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7755421385941805,-2.0416587209609975,2.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7257498058869309,0.24108451566259584,2.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,0.038589849881551876,-0.8117706951994258,1.0,100000.0,0,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,1.4179128372596022,1.0952391787356353,1.0,10000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.9758645669521319,-0.11778678192203933,2.0,100000000.0,3,4.193338315362443,4.230763657956613
,,,,,,,,,,,,,,,,,,,,-0.7010950208415722,0.2973004267724912,2.0,100000.0,0,4.193338315362443,4.230763657956613
